,Date,location_key,new_hospitalized_patients,cumulative_hospitalized_patients,current_hospitalized_patients,new_intensive_care_patients,cumulative_intensive_care_patients,current_intensive_care_patients,current_ventilator_patients,Date,location_key,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered
2086,2021-01-21,AR,404,400137,0,63,71600,0,0,2021-01-21,AR,2469,372484,160,88438,2629,460922
2087,2021-01-21,AR,404,400137,0,63,71600,0,0,2021-01-21,AR,2908,78527,3,38076,2911,116603
2088,2021-01-21,AR,404,400137,0,63,71600,0,0,2021-01-21,AR,687,36006,1271,3960,1958,39966
2089,2021-01-21,AR,349,412352,0,42,73343,0,0,2021-01-21,AR,7734,5404956,16105,4593266,23839,9998222
2090,2021-01-21,AR,349,412352,0,42,73343,0,0,2021-01-21,AR,2684,5204612,6937,4129925,9621,9334537
2091,2021-01-21,AR,349,412352,0,42,73343,0,0,2021-01-21,AR,39442,4665470,18505,3634073,57947,8299543
2092,2021-01-21,AR,349,412352,0,42,73343,0,0,2021-01-21,AR,6794,4182385,38043,3012726,44837,7195111
2093,2021-01-21,AR,349,412352,0,42,73343,0,0,2021-01-21,AR,8034,3947985,29308,1774872,37342,5722857
2094,2021-01-21,AR,349,412352,0,42,73343,0,0,2021-01-21,AR,45977,3329998,13956,840047,59933,4170045
2095,2021-01-21,AR,349,412352,0,42,73343,0,0,2021-01-21,AR,21878,2141119,3598,547100,25476,2688219
2096,2021-01-21,AR,349,412352,0,42,73343,0,0,2021-01-21,AR,13617,1275119,12091,344624,25708,1619743
2097,2021-01-21,AR,349,412352,0,42,73343,0,0,2021-01-21,AR,22861,875088,1914,123761,24775,998849
2098,2021-01-21,AR,349,412352,0,42,73343,0,0,2021-01-21,AR,2469,372484,160,88438,2629,460922
2099,2021-01-21,AR,349,412352,0,42,73343,0,0,2021-01-21,AR,2908,78527,3,38076,2911,116603
2100,2021-01-21,AR,349,412352,0,42,73343,0,0,2021-01-21,AR,687,36006,1271,3960,1958,39966
2101,2021-01-21,AR,254,420191,0,33,74279,0,0,2021-01-21,AR,7734,5404956,16105,4593266,23839,9998222
2102,2021-01-21,AR,254,420191,0,33,74279,0,0,2021-01-21,AR,2684,5204612,6937,4129925,9621,9334537
2103,2021-01-21,AR,254,420191,0,33,74279,0,0,2021-01-21,AR,39442,4665470,18505,3634073,57947,8299543
2104,2021-01-21,AR,254,420191,0,33,74279,0,0,2021-01-21,AR,6794,4182385,38043,3012726,44837,7195111
2105,2021-01-21,AR,254,420191,0,33,74279,0,0,2021-01-21,AR,8034,3947985,29308,1774872,37342,5722857
2106,2021-01-21,AR,254,420191,0,33,74279,0,0,2021-01-21,AR,45977,3329998,13956,840047,59933,4170045
2107,2021-01-21,AR,254,420191,0,33,74279,0,0,2021-01-21,AR,21878,2141119,3598,547100,25476,2688219
2108,2021-01-21,AR,254,420191,0,33,74279,0,0,2021-01-21,AR,13617,1275119,12091,344624,25708,1619743
2109,2021-01-21,AR,254,420191,0,33,74279,0,0,2021-01-21,AR,22861,875088,1914,123761,24775,998849
2110,2021-01-21,AR,254,420191,0,33,74279,0,0,2021-01-21,AR,2469,372484,160,88438,2629,460922
2111,2021-01-21,AR,254,420191,0,33,74279,0,0,2021-01-21,AR,2908,78527,3,38076,2911,116603
2112,2021-01-21,AR,254,420191,0,33,74279,0,0,2021-01-21,AR,687,36006,1271,3960,1958,39966
2113,2021-01-21,AR,151,427305,0,25,75143,0,0,2021-01-21,AR,7734,5404956,16105,4593266,23839,9998222
2114,2021-01-21,AR,151,427305,0,25,75143,0,0,2021-01-21,AR,2684,5204612,6937,4129925,9621,9334537
2115,2021-01-21,AR,151,427305,0,25,75143,0,0,2021-01-21,AR,39442,4665470,18505,3634073,57947,8299543
2116,2021-01-21,AR,151,427305,0,25,75143,0,0,2021-01-21,AR,6794,4182385,38043,3012726,44837,7195111
2117,2021-01-21,AR,151,427305,0,25,75143,0,0,2021-01-21,AR,8034,3947985,29308,1774872,37342,5722857
2118,2021-01-21,AR,151,427305,0,25,75143,0,0,2021-01-21,AR,45977,3329998,13956,840047,59933,4170045
2119,2021-01-21,AR,151,427305,0,25,75143,0,0,2021-01-21,AR,21878,2141119,3598,547100,25476,2688219
2120,2021-01-21,AR,151,427305,0,25,75143,0,0,2021-01-21,AR,13617,1275119,12091,344624,25708,1619743
2121,2021-01-21,AR,151,427305,0,25,75143,0,0,2021-01-21,AR,22861,875088,1914,123761,24775,998849
2122,2021-01-21,AR,151,427305,0,25,75143,0,0,2021-01-21,AR,2469,372484,160,88438,2629,460922
2123,2021-01-21,AR,151,427305,0,25,75143,0,0,2021-01-21,AR,2908,78527,3,38076,2911,116603
2124,2021-01-21,AR,151,427305,0,25,75143,0,0,2021-01-21,AR,687,36006,1271,3960,1958,39966
2125,2021-01-21,AR,264,434020,0,38,76120,0,0,2021-01-21,AR,7734,5404956,16105,4593266,23839,9998222
2126,2021-01-21,AR,264,434020,0,38,76120,0,0,2021-01-21,AR,2684,5204612,6937,4129925,9621,9334537
2127,2021-01-21,AR,264,434020,0,38,76120,0,0,2021-01-21,AR,39442,4665470,18505,3634073,57947,8299543
2128,2021-01-21,AR,264,434020,0,38,76120,0,0,2021-01-21,AR,6794,4182385,38043,3012726,44837,7195111
2129,2021-01-21,AR,264,434020,0,38,76120,0,0,2021-01-21,AR,8034,3947985,29308,1774872,37342,5722857
2130,2021-01-21,AR,264,434020,0,38,76120,0,0,2021-01-21,AR,45977,3329998,13956,840047,59933,4170045
2131,2021-01-21,AR,264,434020,0,38,76120,0,0,2021-01-21,AR,21878,2141119,3598,547100,25476,2688219
2132,2021-01-21,AR,264,434020,0,38,76120,0,0,2021-01-21,AR,13617,1275119,12091,344624,25708,1619743
2133,2021-01-21,AR,264,434020,0,38,76120,0,0,2021-01-21,AR,22861,875088,1914,123761,24775,998849
2134,2021-01-21,AR,264,434020,0,38,76120,0,0,2021-01-21,AR,2469,372484,160,88438,2629,460922
2135,2021-01-21,AR,264,434020,0,38,76120,0,0,2021-01-21,AR,2908,78527,3,38076,2911,116603
2136,2021-01-21,AR,264,434020,0,38,76120,0,0,2021-01-21,AR,687,36006,1271,3960,1958,39966
2137,2021-01-04,AR,759,235424,0,106,37663,0,0,2021-01-04,AR,4249,5305681,9117,4367302,13366,9672983
2138,2021-01-04,AR,759,235424,0,106,37663,0,0,2021-01-04,AR,25158,5037548,21486,3829509,46644,8867057
2139,2021-01-04,AR,759,235424,0,106,37663,0,0,2021-01-04,AR,8899,4286944,23759,3351805,32658,7638749
2140,2021-01-04,AR,759,235424,0,106,37663,0,0,2021-01-04,AR,5812,4087780,39069,2387531,44881,6475311
2141,2021-01-04,AR,759,235424,0,106,37663,0,0,2021-01-04,AR,24935,3736528,33519,1145385,58454,4881913
2142,2021-01-04,AR,759,235424,0,106,37663,0,0,2021-01-04,AR,23443,2640399,2959,649404,26402,3289803
2143,2021-01-04,AR,759,235424,0,106,37663,0,0,2021-01-04,AR,52432,1587063,5896,442581,58328,2029644
2144,2021-01-04,AR,759,235424,0,106,37663,0,0,2021-01-04,AR,18328,1074590,13295,167166,31623,1241756
2145,2021-01-04,AR,759,235424,0,106,37663,0,0,2021-01-04,AR,6988,545501,13,99128,7001,644629
2146,2021-01-04,AR,759,235424,0,106,37663,0,0,2021-01-04,AR,13754,175139,1912,47992,15666,223131
2147,2021-01-04,AR,759,235424,0,106,37663,0,0,2021-01-04,AR,1402,43545,2573,24127,3975,67672
2148,2021-01-04,AR,759,235424,0,106,37663,0,0,2021-01-04,AR,1465,7942,1,1,1466,7943
2149,2021-01-16,AR,516,242759,0,98,38989,0,0,2021-01-16,AR,7079,5380014,15512,4539001,22591,9919015
2150,2021-01-16,AR,516,242759,0,98,38989,0,0,2021-01-16,AR,8512,5171323,32414,4017676,40926,9188999
2151,2021-01-16,AR,516,242759,0,98,38989,0,0,2021-01-16,AR,18446,4490524,16736,3562264,35182,8052788
2152,2021-01-16,AR,516,242759,0,98,38989,0,0,2021-01-16,AR,5319,4154361,44365,2839403,49684,6993764
2153,2021-01-16,AR,516,242759,0,98,38989,0,0,2021-01-16,AR,6467,3874372,20690,1565278,27157,5439650
2154,2021-01-16,AR,516,242759,0,98,38989,0,0,2021-01-16,AR,50166,3150376,13614,767009,63780,3917385
2155,2021-01-16,AR,516,242759,0,98,38989,0,0,2021-01-16,AR,30311,1988040,10102,523912,40413,2511952
2156,2021-01-16,AR,516,242759,0,98,38989,0,0,2021-01-16,AR,3405,1188691,5587,302126,8992,1490817
2157,2021-01-16,AR,516,242759,0,98,38989,0,0,2021-01-16,AR,16979,816464,1218,116960,18197,933424
2158,2021-01-16,AR,516,242759,0,98,38989,0,0,2021-01-16,AR,15374,321710,3032,72979,18406,394689
2159,2021-01-16,AR,516,242759,0,98,38989,0,0,2021-01-16,AR,106,53386,30,34608,136,87994
2160,2021-01-16,AR,516,242759,0,98,38989,0,0,2021-01-16,AR,840,31743,0,8,840,31751
2161,2021-01-04,AR,460,252696,0,95,41008,0,0,2021-01-04,AR,4249,5305681,9117,4367302,13366,9672983
2162,2021-01-04,AR,460,252696,0,95,41008,0,0,2021-01-04,AR,25158,5037548,21486,3829509,46644,8867057
2163,2021-01-04,AR,460,252696,0,95,41008,0,0,2021-01-04,AR,8899,4286944,23759,3351805,32658,7638749
2164,2021-01-04,AR,460,252696,0,95,41008,0,0,2021-01-04,AR,5812,4087780,39069,2387531,44881,6475311
2165,2021-01-04,AR,460,252696,0,95,41008,0,0,2021-01-04,AR,24935,3736528,33519,1145385,58454,4881913
2166,2021-01-04,AR,460,252696,0,95,41008,0,0,2021-01-04,AR,23443,2640399,2959,649404,26402,3289803
2167,2021-01-04,AR,460,252696,0,95,41008,0,0,2021-01-04,AR,52432,1587063,5896,442581,58328,2029644
2168,2021-01-04,AR,460,252696,0,95,41008,0,0,2021-01-04,AR,18328,1074590,13295,167166,31623,1241756
2169,2021-01-04,AR,460,252696,0,95,41008,0,0,2021-01-04,AR,6988,545501,13,99128,7001,644629
2170,2021-01-04,AR,460,252696,0,95,41008,0,0,2021-01-04,AR,13754,175139,1912,47992,15666,223131
2171,2021-01-04,AR,460,252696,0,95,41008,0,0,2021-01-04,AR,1402,43545,2573,24127,3975,67672
2172,2021-01-04,AR,460,252696,0,95,41008,0,0,2021-01-04,AR,1465,7942,1,1,1466,7943
2173,2021-01-16,AR,390,258000,0,90,42062,0,0,2021-01-16,AR,7079,5380014,15512,4539001,22591,9919015
2174,2021-01-16,AR,390,258000,0,90,42062,0,0,2021-01-16,AR,8512,5171323,32414,4017676,40926,9188999
2175,2021-01-16,AR,390,258000,0,90,42062,0,0,2021-01-16,AR,18446,4490524,16736,3562264,35182,8052788
2176,2021-01-16,AR,390,258000,0,90,42062,0,0,2021-01-16,AR,5319,4154361,44365,2839403,49684,6993764
2177,2021-01-16,AR,390,258000,0,90,42062,0,0,2021-01-16,AR,6467,3874372,20690,1565278,27157,5439650
2178,2021-01-16,AR,390,258000,0,90,42062,0,0,2021-01-16,AR,50166,3150376,13614,767009,63780,3917385
2179,2021-01-16,AR,390,258000,0,90,42062,0,0,2021-01-16,AR,30311,1988040,10102,523912,40413,2511952
2180,2021-01-16,AR,390,258000,0,90,42062,0,0,2021-01-16,AR,3405,1188691,5587,302126,8992,1490817
2181,2021-01-16,AR,390,258000,0,90,42062,0,0,2021-01-16,AR,16979,816464,1218,116960,18197,933424
2182,2021-01-16,AR,390,258000,0,90,42062,0,0,2021-01-16,AR,15374,321710,3032,72979,18406,394689
2183,2021-01-16,AR,390,258000,0,90,42062,0,0,2021-01-16,AR,106,53386,30,34608,136,87994
2184,2021-01-16,AR,390,258000,0,90,42062,0,0,2021-01-16,AR,840,31743,0,8,840,31751
2185,2021-01-04,AR,505,265240,0,97,43406,0,0,2021-01-04,AR,4249,5305681,9117,4367302,13366,9672983
2186,2021-01-04,AR,505,265240,0,97,43406,0,0,2021-01-04,AR,25158,5037548,21486,3829509,46644,8867057
2187,2021-01-04,AR,505,265240,0,97,43406,0,0,2021-01-04,AR,8899,4286944,23759,3351805,32658,7638749
2188,2021-01-04,AR,505,265240,0,97,43406,0,0,2021-01-04,AR,5812,4087780,39069,2387531,44881,6475311
2189,2021-01-04,AR,505,265240,0,97,43406,0,0,2021-01-04,AR,24935,3736528,33519,1145385,58454,4881913
2190,2021-01-04,AR,505,265240,0,97,43406,0,0,2021-01-04,AR,23443,2640399,2959,649404,26402,3289803
2191,2021-01-04,AR,505,265240,0,97,43406,0,0,2021-01-04,AR,52432,1587063,5896,442581,58328,2029644
2192,2021-01-04,AR,505,265240,0,97,43406,0,0,2021-01-04,AR,18328,1074590,13295,167166,31623,1241756
2193,2021-01-04,AR,505,265240,0,97,43406,0,0,2021-01-04,AR,6988,545501,13,99128,7001,644629
2194,2021-01-04,AR,505,265240,0,97,43406,0,0,2021-01-04,AR,13754,175139,1912,47992,15666,223131
2195,2021-01-04,AR,505,265240,0,97,43406,0,0,2021-01-04,AR,1402,43545,2573,24127,3975,67672
2196,2021-01-04,AR,505,265240,0,97,43406,0,0,2021-01-04,AR,1465,7942,1,1,1466,7943
2197,2021-01-16,AR,522,270646,0,93,44472,0,0,2021-01-16,AR,7079,5380014,15512,4539001,22591,9919015
2198,2021-01-16,AR,522,270646,0,93,44472,0,0,2021-01-16,AR,8512,5171323,32414,4017676,40926,9188999
2199,2021-01-16,AR,522,270646,0,93,44472,0,0,2021-01-16,AR,18446,4490524,16736,3562264,35182,8052788
2200,2021-01-16,AR,522,270646,0,93,44472,0,0,2021-01-16,AR,5319,4154361,44365,2839403,49684,6993764
2201,2021-01-16,AR,522,270646,0,93,44472,0,0,2021-01-16,AR,6467,3874372,20690,1565278,27157,5439650
2202,2021-01-16,AR,522,270646,0,93,44472,0,0,2021-01-16,AR,50166,3150376,13614,767009,63780,3917385
2203,2021-01-16,AR,522,270646,0,93,44472,0,0,2021-01-16,AR,30311,1988040,10102,523912,40413,2511952
2204,2021-01-16,AR,522,270646,0,93,44472,0,0,2021-01-16,AR,3405,1188691,5587,302126,8992,1490817
2205,2021-01-16,AR,522,270646,0,93,44472,0,0,2021-01-16,AR,16979,816464,1218,116960,18197,933424
2206,2021-01-16,AR,522,270646,0,93,44472,0,0,2021-01-16,AR,15374,321710,3032,72979,18406,394689
2207,2021-01-16,AR,522,270646,0,93,44472,0,0,2021-01-16,AR,106,53386,30,34608,136,87994
2208,2021-01-16,AR,522,270646,0,93,44472,0,0,2021-01-16,AR,840,31743,0,8,840,31751
2209,2021-01-04,AR,609,280621,0,123,46534,0,0,2021-01-04,AR,4249,5305681,9117,4367302,13366,9672983
2210,2021-01-04,AR,609,280621,0,123,46534,0,0,2021-01-04,AR,25158,5037548,21486,3829509,46644,8867057
2211,2021-01-04,AR,609,280621,0,123,46534,0,0,2021-01-04,AR,8899,4286944,23759,3351805,32658,7638749
2212,2021-01-04,AR,609,280621,0,123,46534,0,0,2021-01-04,AR,5812,4087780,39069,2387531,44881,6475311
2213,2021-01-04,AR,609,280621,0,123,46534,0,0,2021-01-04,AR,24935,3736528,33519,1145385,58454,4881913
2214,2021-01-04,AR,609,280621,0,123,46534,0,0,2021-01-04,AR,23443,2640399,2959,649404,26402,3289803
2215,2021-01-04,AR,609,280621,0,123,46534,0,0,2021-01-04,AR,52432,1587063,5896,442581,58328,2029644
2216,2021-01-04,AR,609,280621,0,123,46534,0,0,2021-01-04,AR,18328,1074590,13295,167166,31623,1241756
2217,2021-01-04,AR,609,280621,0,123,46534,0,0,2021-01-04,AR,6988,545501,13,99128,7001,644629
2218,2021-01-04,AR,609,280621,0,123,46534,0,0,2021-01-04,AR,13754,175139,1912,47992,15666,223131
2219,2021-01-04,AR,609,280621,0,123,46534,0,0,2021-01-04,AR,1402,43545,2573,24127,3975,67672
2220,2021-01-04,AR,609,280621,0,123,46534,0,0,2021-01-04,AR,1465,7942,1,1,1466,7943
2221,2021-01-16,AR,1026,290863,0,196,48576,0,0,2021-01-16,AR,7079,5380014,15512,4539001,22591,9919015
2222,2021-01-16,AR,1026,290863,0,196,48576,0,0,2021-01-16,AR,8512,5171323,32414,4017676,40926,9188999
2223,2021-01-16,AR,1026,290863,0,196,48576,0,0,2021-01-16,AR,18446,4490524,16736,3562264,35182,8052788
2224,2021-01-16,AR,1026,290863,0,196,48576,0,0,2021-01-16,AR,5319,4154361,44365,2839403,49684,6993764
2225,2021-01-16,AR,1026,290863,0,196,48576,0,0,2021-01-16,AR,6467,3874372,20690,1565278,27157,5439650
2226,2021-01-16,AR,1026,290863,0,196,48576,0,0,2021-01-16,AR,50166,3150376,13614,767009,63780,3917385
2227,2021-01-16,AR,1026,290863,0,196,48576,0,0,2021-01-16,AR,30311,1988040,10102,523912,40413,2511952
2228,2021-01-16,AR,1026,290863,0,196,48576,0,0,2021-01-16,AR,3405,1188691,5587,302126,8992,1490817
2229,2021-01-16,AR,1026,290863,0,196,48576,0,0,2021-01-16,AR,16979,816464,1218,116960,18197,933424
2230,2021-01-16,AR,1026,290863,0,196,48576,0,0,2021-01-16,AR,15374,321710,3032,72979,18406,394689
2231,2021-01-16,AR,1026,290863,0,196,48576,0,0,2021-01-16,AR,106,53386,30,34608,136,87994
2232,2021-01-16,AR,1026,290863,0,196,48576,0,0,2021-01-16,AR,840,31743,0,8,840,31751
2233,2021-01-04,AR,846,307201,0,175,52128,0,0,2021-01-04,AR,4249,5305681,9117,4367302,13366,9672983
2234,2021-01-04,AR,846,307201,0,175,52128,0,0,2021-01-04,AR,25158,5037548,21486,3829509,46644,8867057
2235,2021-01-04,AR,846,307201,0,175,52128,0,0,2021-01-04,AR,8899,4286944,23759,3351805,32658,7638749
2236,2021-01-04,AR,846,307201,0,175,52128,0,0,2021-01-04,AR,5812,4087780,39069,2387531,44881,6475311
2237,2021-01-04,AR,846,307201,0,175,52128,0,0,2021-01-04,AR,24935,3736528,33519,1145385,58454,4881913
2238,2021-01-04,AR,846,307201,0,175,52128,0,0,2021-01-04,AR,23443,2640399,2959,649404,26402,3289803
2239,2021-01-04,AR,846,307201,0,175,52128,0,0,2021-01-04,AR,52432,1587063,5896,442581,58328,2029644
2240,2021-01-04,AR,846,307201,0,175,52128,0,0,2021-01-04,AR,18328,1074590,13295,167166,31623,1241756
2241,2021-01-04,AR,846,307201,0,175,52128,0,0,2021-01-04,AR,6988,545501,13,99128,7001,644629
2242,2021-01-04,AR,846,307201,0,175,52128,0,0,2021-01-04,AR,13754,175139,1912,47992,15666,223131
2243,2021-01-04,AR,846,307201,0,175,52128,0,0,2021-01-04,AR,1402,43545,2573,24127,3975,67672
2244,2021-01-04,AR,846,307201,0,175,52128,0,0,2021-01-04,AR,1465,7942,1,1,1466,7943
2245,2021-01-16,AR,903,318624,0,190,54670,0,0,2021-01-16,AR,7079,5380014,15512,4539001,22591,9919015
2246,2021-01-16,AR,903,318624,0,190,54670,0,0,2021-01-16,AR,8512,5171323,32414,4017676,40926,9188999
2247,2021-01-16,AR,903,318624,0,190,54670,0,0,2021-01-16,AR,18446,4490524,16736,3562264,35182,8052788
2248,2021-01-16,AR,903,318624,0,190,54670,0,0,2021-01-16,AR,5319,4154361,44365,2839403,49684,6993764
2249,2021-01-16,AR,903,318624,0,190,54670,0,0,2021-01-16,AR,6467,3874372,20690,1565278,27157,5439650
2250,2021-01-16,AR,903,318624,0,190,54670,0,0,2021-01-16,AR,50166,3150376,13614,767009,63780,3917385
2251,2021-01-16,AR,903,318624,0,190,54670,0,0,2021-01-16,AR,30311,1988040,10102,523912,40413,2511952
2252,2021-01-16,AR,903,318624,0,190,54670,0,0,2021-01-16,AR,3405,1188691,5587,302126,8992,1490817
2253,2021-01-16,AR,903,318624,0,190,54670,0,0,2021-01-16,AR,16979,816464,1218,116960,18197,933424
2254,2021-01-16,AR,903,318624,0,190,54670,0,0,2021-01-16,AR,15374,321710,3032,72979,18406,394689
2255,2021-01-16,AR,903,318624,0,190,54670,0,0,2021-01-16,AR,106,53386,30,34608,136,87994
2256,2021-01-16,AR,903,318624,0,190,54670,0,0,2021-01-16,AR,840,31743,0,8,840,31751
2257,2021-01-04,AR,1231,341180,0,259,59647,0,0,2021-01-04,AR,4249,5305681,9117,4367302,13366,9672983
2258,2021-01-04,AR,1231,341180,0,259,59647,0,0,2021-01-04,AR,25158,5037548,21486,3829509,46644,8867057
2259,2021-01-04,AR,1231,341180,0,259,59647,0,0,2021-01-04,AR,8899,4286944,23759,3351805,32658,7638749
2260,2021-01-04,AR,1231,341180,0,259,59647,0,0,2021-01-04,AR,5812,4087780,39069,2387531,44881,6475311
2261,2021-01-04,AR,1231,341180,0,259,59647,0,0,2021-01-04,AR,24935,3736528,33519,1145385,58454,4881913
2262,2021-01-04,AR,1231,341180,0,259,59647,0,0,2021-01-04,AR,23443,2640399,2959,649404,26402,3289803
2263,2021-01-04,AR,1231,341180,0,259,59647,0,0,2021-01-04,AR,52432,1587063,5896,442581,58328,2029644
2264,2021-01-04,AR,1231,341180,0,259,59647,0,0,2021-01-04,AR,18328,1074590,13295,167166,31623,1241756
2265,2021-01-04,AR,1231,341180,0,259,59647,0,0,2021-01-04,AR,6988,545501,13,99128,7001,644629
2266,2021-01-04,AR,1231,341180,0,259,59647,0,0,2021-01-04,AR,13754,175139,1912,47992,15666,223131
2267,2021-01-04,AR,1231,341180,0,259,59647,0,0,2021-01-04,AR,1402,43545,2573,24127,3975,67672
2268,2021-01-04,AR,1231,341180,0,259,59647,0,0,2021-01-04,AR,1465,7942,1,1,1466,7943
2269,2021-01-16,AR,933,353554,0,206,62448,0,0,2021-01-16,AR,7079,5380014,15512,4539001,22591,9919015
2270,2021-01-16,AR,933,353554,0,206,62448,0,0,2021-01-16,AR,8512,5171323,32414,4017676,40926,9188999
2271,2021-01-16,AR,933,353554,0,206,62448,0,0,2021-01-16,AR,18446,4490524,16736,3562264,35182,8052788
2272,2021-01-16,AR,933,353554,0,206,62448,0,0,2021-01-16,AR,5319,4154361,44365,2839403,49684,6993764
2273,2021-01-16,AR,933,353554,0,206,62448,0,0,2021-01-16,AR,6467,3874372,20690,1565278,27157,5439650
2274,2021-01-16,AR,933,353554,0,206,62448,0,0,2021-01-16,AR,50166,3150376,13614,767009,63780,3917385
2275,2021-01-16,AR,933,353554,0,206,62448,0,0,2021-01-16,AR,30311,1988040,10102,523912,40413,2511952
2276,2021-01-16,AR,933,353554,0,206,62448,0,0,2021-01-16,AR,3405,1188691,5587,302126,8992,1490817
2277,2021-01-16,AR,933,353554,0,206,62448,0,0,2021-01-16,AR,16979,816464,1218,116960,18197,933424
2278,2021-01-16,AR,933,353554,0,206,62448,0,0,2021-01-16,AR,15374,321710,3032,72979,18406,394689
2279,2021-01-16,AR,933,353554,0,206,62448,0,0,2021-01-16,AR,106,53386,30,34608,136,87994
2280,2021-01-16,AR,933,353554,0,206,62448,0,0,2021-01-16,AR,840,31743,0,8,840,31751
2281,2021-01-04,AR,687,368695,0,145,65669,0,0,2021-01-04,AR,4249,5305681,9117,4367302,13366,9672983
2282,2021-01-04,AR,687,368695,0,145,65669,0,0,2021-01-04,AR,25158,5037548,21486,3829509,46644,8867057
2283,2021-01-04,AR,687,368695,0,145,65669,0,0,2021-01-04,AR,8899,4286944,23759,3351805,32658,7638749
2284,2021-01-04,AR,687,368695,0,145,65669,0,0,2021-01-04,AR,5812,4087780,39069,2387531,44881,6475311
2285,2021-01-04,AR,687,368695,0,145,65669,0,0,2021-01-04,AR,24935,3736528,33519,1145385,58454,4881913
2286,2021-01-04,AR,687,368695,0,145,65669,0,0,2021-01-04,AR,23443,2640399,2959,649404,26402,3289803
2287,2021-01-04,AR,687,368695,0,145,65669,0,0,2021-01-04,AR,52432,1587063,5896,442581,58328,2029644
2288,2021-01-04,AR,687,368695,0,145,65669,0,0,2021-01-04,AR,18328,1074590,13295,167166,31623,1241756
2289,2021-01-04,AR,687,368695,0,145,65669,0,0,2021-01-04,AR,6988,545501,13,99128,7001,644629
2290,2021-01-04,AR,687,368695,0,145,65669,0,0,2021-01-04,AR,13754,175139,1912,47992,15666,223131
2291,2021-01-04,AR,687,368695,0,145,65669,0,0,2021-01-04,AR,1402,43545,2573,24127,3975,67672
2292,2021-01-04,AR,687,368695,0,145,65669,0,0,2021-01-04,AR,1465,7942,1,1,1466,7943
2293,2021-01-16,AR,708,378454,0,137,67582,0,0,2021-01-16,AR,7079,5380014,15512,4539001,22591,9919015
2294,2021-01-16,AR,708,378454,0,137,67582,0,0,2021-01-16,AR,8512,5171323,32414,4017676,40926,9188999
2295,2021-01-16,AR,708,378454,0,137,67582,0,0,2021-01-16,AR,18446,4490524,16736,3562264,35182,8052788
2296,2021-01-16,AR,708,378454,0,137,67582,0,0,2021-01-16,AR,5319,4154361,44365,2839403,49684,6993764
2297,2021-01-16,AR,708,378454,0,137,67582,0,0,2021-01-16,AR,6467,3874372,20690,1565278,27157,5439650
2298,2021-01-16,AR,708,378454,0,137,67582,0,0,2021-01-16,AR,50166,3150376,13614,767009,63780,3917385
2299,2021-01-16,AR,708,378454,0,137,67582,0,0,2021-01-16,AR,30311,1988040,10102,523912,40413,2511952
2300,2021-01-16,AR,708,378454,0,137,67582,0,0,2021-01-16,AR,3405,1188691,5587,302126,8992,1490817
2301,2021-01-16,AR,708,378454,0,137,67582,0,0,2021-01-16,AR,16979,816464,1218,116960,18197,933424
2302,2021-01-16,AR,708,378454,0,137,67582,0,0,2021-01-16,AR,15374,321710,3032,72979,18406,394689
2303,2021-01-16,AR,708,378454,0,137,67582,0,0,2021-01-16,AR,106,53386,30,34608,136,87994
2304,2021-01-16,AR,708,378454,0,137,67582,0,0,2021-01-16,AR,840,31743,0,8,840,31751
2305,2021-01-04,AR,661,390944,0,113,69930,0,0,2021-01-04,AR,4249,5305681,9117,4367302,13366,9672983
2306,2021-01-04,AR,661,390944,0,113,69930,0,0,2021-01-04,AR,25158,5037548,21486,3829509,46644,8867057
2307,2021-01-04,AR,661,390944,0,113,69930,0,0,2021-01-04,AR,8899,4286944,23759,3351805,32658,7638749
2308,2021-01-04,AR,661,390944,0,113,69930,0,0,2021-01-04,AR,5812,4087780,39069,2387531,44881,6475311
2309,2021-01-04,AR,661,390944,0,113,69930,0,0,2021-01-04,AR,24935,3736528,33519,1145385,58454,4881913
2310,2021-01-04,AR,661,390944,0,113,69930,0,0,2021-01-04,AR,23443,2640399,2959,649404,26402,3289803
2311,2021-01-04,AR,661,390944,0,113,69930,0,0,2021-01-04,AR,52432,1587063,5896,442581,58328,2029644
2312,2021-01-04,AR,661,390944,0,113,69930,0,0,2021-01-04,AR,18328,1074590,13295,167166,31623,1241756
2313,2021-01-04,AR,661,390944,0,113,69930,0,0,2021-01-04,AR,6988,545501,13,99128,7001,644629
2314,2021-01-04,AR,661,390944,0,113,69930,0,0,2021-01-04,AR,13754,175139,1912,47992,15666,223131
2315,2021-01-04,AR,661,390944,0,113,69930,0,0,2021-01-04,AR,1402,43545,2573,24127,3975,67672
2316,2021-01-04,AR,661,390944,0,113,69930,0,0,2021-01-04,AR,1465,7942,1,1,1466,7943
2317,2021-01-16,AR,473,397468,0,91,71167,0,0,2021-01-16,AR,7079,5380014,15512,4539001,22591,9919015
2318,2021-01-16,AR,473,397468,0,91,71167,0,0,2021-01-16,AR,8512,5171323,32414,4017676,40926,9188999
2319,2021-01-16,AR,473,397468,0,91,71167,0,0,2021-01-16,AR,18446,4490524,16736,3562264,35182,8052788
2320,2021-01-16,AR,473,397468,0,91,71167,0,0,2021-01-16,AR,5319,4154361,44365,2839403,49684,6993764
2321,2021-01-16,AR,473,397468,0,91,71167,0,0,2021-01-16,AR,6467,3874372,20690,1565278,27157,5439650
